id_pedido,id_cliente,data_pedido,forma_pagamento,status_pedido,id_localizacao,desconto,frete
437,3158,2024-12-01,Cartão de Crédito,Entregue,107,0,23.31
438,4394,2022-04-29,Cartão de Crédito,Entregue,42,15,23.61
439,1962,2022-10-10,Cartão de Débito,Entregue,236,0,22.35
440,355,2020-09-29,Pix,Entregue,155,30,25.94
441,3785,2022-01-02,Cartão de Crédito,Enviado,173,5,17.44
442,502,2021-11-05,Pix,Entregue,109,0,43.83
443,63,2026-01-01,Pix,Enviado,200,0,31.64
444,950,2021-05-10,Pix,Entregue,95,25,32.14
445,2283,2021-07-30,Cartão de Crédito,Pago,187,0,20.91
446,3500,2021-05-07,Cartão de Crédito,Entregue,155,20,20.95
447,334,2024-03-26,Pix,Entregue,221,0,30.75
448,2307,2021-07-20,Cartão de Crédito,Entregue,3,25,31.09
449,2965,2023-03-11,Pix,Entregue,171,25,37.18
450,788,2020-06-28,Boleto,Entregue,257,0,26.65
451,1712,2022-12-07,Cartão de Crédito,Pago,69,5,16.16
452,732,2022-02-04,Cartão de Crédito,Entregue,255,10,22.22
453,4054,2021-07-22,Pix,Enviado,73,0,19.48
454,4081,2021-06-10,Pix,Pago,101,0,8.77
455,3089,2020-03-12,Cartão de Crédito,Entregue,106,5,38.48
456,1624,2022-08-18,Cartão de Crédito,Entregue,104,5,38.04
457,309,2020-08-02,Pix,Entregue,226,30,12.22
458,4356,2020-07-02,Boleto,Entregue,256,10,10.39
459,1886,2020-07-21,Cartão de Crédito,Entregue,167,0,16.97
460,203,2025-09-27,Boleto,Entregue,111,20,27.24
461,2101,2025-02-18,Boleto,Entregue,39,0,9.34
462,2004,2020-02-04,Boleto,Entregue,34,30,18.74
463,1147,2024-09-25,Cartão de Crédito,Pago,234,0,36.03
464,806,2025-09-16,Cartão de Débito,Entregue,173,30,37.99
465,4309,2024-01-04,Cartão de Crédito,Enviado,257,0,25.02
466,3542,2024-11-16,Cartão de Crédito,Entregue,178,5,24.56
467,2662,2021-11-23,Cartão de Crédito,Pendente,190,30,43.8
468,1982,2023-07-26,Pix,Entregue,231,25,25.2
469,1540,2024-02-21,Pix,Pendente,245,10,12.62
470,1140,2023-12-14,Pix,Entregue,93,0,31.99
471,36,2022-01-22,Cartão de Crédito,Entregue,186,25,28.76
472,833,2021-09-06,Cartão de Crédito,Entregue,101,0,26.26
473,4922,2023-11-12,Pix,Entregue,251,5,38.37
474,4084,2022-03-12,Pix,Entregue,251,20,32.09
475,3847,2023-03-26,Pix,Pago,27,0,37.85
476,3117,2026-02-01,Pix,Entregue,148,15,16.1
477,3516,2026-02-26,Cartão de Crédito,Pendente,206,30,15.35
478,2894,2026-02-18,Cartão de Débito,Pago,16,5,24.06
479,1969,2021-09-23,Cartão de Crédito,Entregue,256,25,8.17
480,4998,2022-06-13,Pix,Pago,156,20,44.88
481,489,2024-01-19,Pix,Entregue,21,25,14.11
482,3830,2025-01-04,Boleto,Pago,187,15,17.98
483,1129,2023-10-04,Pix,Entregue,233,0,19.1
484,772,2023-06-30,Pix,Pendente,181,10,36.56
485,2709,2022-02-09,Boleto,Entregue,257,5,32.3
486,1513,2025-03-02,Cartão de Crédito,Entregue,71,0,37.83
487,4063,2022-07-04,Cartão de Crédito,Entregue,225,15,43.32
488,4945,2020-11-27,Pix,Entregue,232,10,20.73
489,257,2024-09-07,Cartão de Débito,Entregue,251,5,17.16
490,1151,2020-12-21,Pix,Entregue,158,0,36.16
491,3476,2020-04-27,Cartão de Crédito,Enviado,225,25,22.51
492,1918,2020-12-09,Pix,Pago,234,15,43.14
493,2703,2026-01-20,Boleto,Entregue,258,20,24.31
494,1878,2025-12-15,Pix,Entregue,195,0,32.33
495,3001,2020-07-08,Pix,Enviado,31,0,17.11
496,3618,2024-03-30,Pix,Entregue,176,10,29.85
497,2038,2024-11-20,Boleto,Entregue,93,0,33.37
498,4789,2021-04-14,Cartão de Crédito,Entregue,20,15,37.93
499,4125,2025-06-26,Pix,Entregue,186,5,22.69
500,4628,2025-10-05,Cartão de Crédito,Entregue,154,0,21.81
501,419,2020-02-12,Pix,Entregue,71,30,17.03
502,453,2021-11-27,Cartão de Crédito,Entregue,235,5,32.0
503,1686,2023-01-23,Cartão de Crédito,Entregue,47,0,27.85
504,1083,2025-01-02,Cartão de Débito,Entregue,251,5,18.39
505,24,2021-02-07,Pix,Enviado,186,0,9.17
506,3169,2025-11-12,Cartão de Crédito,Entregue,258,0,16.79
507,3117,2020-02-21,Cartão de Crédito,Entregue,175,20,25.84
508,662,2022-11-18,Pix,Entregue,51,0,24.9
509,4368,2023-08-06,Pix,Entregue,251,0,40.64
510,2977,2024-09-17,Cartão de Crédito,Entregue,231,0,30.2
511,953,2025-08-14,Cartão de Débito,Entregue,228,15,22.83
512,3127,2024-12-09,Pix,Entregue,230,25,11.64
513,1146,2022-06-09,Cartão de Débito,Entregue,60,20,43.57
514,1442,2025-07-17,Pix,Cancelado,47,0,10.65
515,838,2024-03-14,Pix,Entregue,185,30,35.27
516,223,2022-10-22,Boleto,Entregue,43,30,41.39
517,1867,2024-07-02,Pix,Entregue,137,0,35.63
518,1374,2025-05-30,Cartão de Crédito,Entregue,163,0,41.59
519,672,2026-02-03,Pix,Entregue,171,30,15.13
520,4780,2024-06-28,Cartão de Crédito,Entregue,159,30,30.67
521,466,2023-07-17,Pix,Entregue,259,10,28.21
522,2916,2025-10-17,Cartão de Crédito,Entregue,135,0,24.01
523,3342,2022-03-30,Cartão de Crédito,Cancelado,61,15,24.6
524,4889,2023-06-03,Boleto,Entregue,81,0,29.24
525,3490,2025-07-15,Cartão de Crédito,Entregue,108,5,37.69
526,4317,2023-09-11,Cartão de Débito,Entregue,181,0,16.98
527,2728,2025-08-24,Boleto,Pago,187,5,33.16
528,2640,2023-11-01,Pix,Entregue,258,0,19.94
529,1493,2022-02-08,Cartão de Crédito,Entregue,41,10,21.25
530,4546,2022-10-27,Cartão de Crédito,Enviado,101,5,8.32
531,3512,2023-06-06,Cartão de Crédito,Entregue,108,10,41.84
532,3776,2025-06-03,Pix,Pendente,89,0,23.49
533,3855,2022-02-25,Cartão de Crédito,Entregue,164,25,32.3
534,1407,2021-11-30,Pix,Entregue,140,5,38.0
535,1923,2024-11-12,Pix,Entregue,109,10,18.74
536,253,2021-10-06,Cartão de Débito,Entregue,51,10,24.25
537,4217,2024-10-10,Cartão de Crédito,Entregue,160,10,11.81
538,3830,2020-06-08,Pix,Pago,108,0,33.32
539,579,2020-04-21,Pix,Entregue,82,0,9.3
540,1915,2022-08-07,Pix,Pago,221,30,36.95
541,1889,2023-06-05,Cartão de Débito,Entregue,256,20,23.71
542,1568,2022-04-05,Cartão de Crédito,Entregue,77,5,17.52
543,2085,2020-06-01,Pix,Entregue,228,10,17.22
544,2815,2020-03-26,Cartão de Débito,Entregue,171,15,14.03
545,3498,2024-09-24,Cartão de Crédito,Pago,101,25,22.98
546,4502,2025-11-12,Cartão de Crédito,Entregue,181,10,13.05
547,3293,2024-03-25,Cartão de Crédito,Entregue,224,10,24.91
548,183,2024-11-09,Pix,Entregue,231,0,10.99
549,2669,2020-01-01,Cartão de Crédito,Entregue,151,0,33.39
550,1481,2022-04-17,Boleto,Entregue,101,20,29.29
551,137,2023-10-04,Cartão de Crédito,Enviado,123,5,25.93
552,2166,2021-12-29,Cartão de Crédito,Entregue,114,0,41.28
553,1972,2026-01-16,Cartão de Crédito,Enviado,107,20,40.36
554,2043,2025-10-19,Cartão de Débito,Entregue,85,30,40.12
555,693,2020-03-30,Pix,Entregue,129,20,30.24
556,2409,2025-08-25,Cartão de Débito,Entregue,31,25,20.96
557,1772,2024-05-05,Boleto,Enviado,101,5,17.39
558,4897,2024-03-26,Pix,Entregue,137,0,15.26
559,392,2025-01-11,Cartão de Débito,Entregue,99,15,25.06
560,4174,2026-03-20,Cartão de Débito,Entregue,196,25,43.75
561,2902,2022-02-18,Pix,Pago,174,0,43.61
562,1232,2020-04-02,Cartão de Crédito,Entregue,244,25,20.98
563,3860,2022-04-30,Cartão de Crédito,Entregue,151,0,31.8
564,3351,2024-03-06,Pix,Enviado,47,10,20.71
565,2802,2022-01-08,Pix,Entregue,199,0,31.36
566,2012,2023-06-14,Pix,Entregue,238,0,30.2
567,2608,2025-08-19,Cartão de Débito,Entregue,190,20,10.83
568,1,2023-02-23,Cartão de Crédito,Entregue,57,20,28.26
569,1091,2024-02-19,Cartão de Crédito,Entregue,50,0,18.22
570,30,2022-01-09,Cartão de Crédito,Entregue,231,0,19.68
571,449,2023-12-23,Cartão de Crédito,Entregue,259,10,25.93
572,4099,2023-10-22,Cartão de Débito,Pago,254,0,14.96
573,1851,2025-08-28,Pix,Entregue,171,20,23.3
574,1540,2020-02-05,Pix,Pendente,255,20,36.58
575,975,2025-06-25,Cartão de Débito,Enviado,222,0,37.93
576,4251,2021-03-29,Cartão de Crédito,Entregue,43,5,42.87
577,4686,2021-01-10,Pix,Entregue,227,5,43.54
578,1549,2022-11-27,Cartão de Débito,Entregue,256,0,11.8
579,427,2021-02-20,Pix,Pendente,255,10,11.36
580,2044,2020-12-09,Pix,Pago,106,0,19.87
581,2432,2020-02-12,Cartão de Crédito,Entregue,175,0,30.82
582,3541,2022-08-30,Boleto,Entregue,132,30,35.45
583,4899,2022-12-29,Pix,Entregue,101,0,8.85
584,1012,2024-07-14,Cartão de Crédito,Entregue,224,0,31.41
585,4657,2024-04-11,Pix,Entregue,241,0,35.59
586,2882,2025-07-09,Cartão de Crédito,Entregue,251,5,13.84
587,2190,2023-10-23,Pix,Entregue,87,25,42.75
588,2742,2022-02-01,Pix,Cancelado,148,0,34.14
589,3114,2020-06-28,Cartão de Débito,Pago,101,10,8.47
590,4973,2023-10-29,Pix,Entregue,255,30,43.97
591,769,2024-05-12,Cartão de Crédito,Entregue,109,30,28.68
592,1947,2020-10-30,Pix,Entregue,186,0,39.2
593,1586,2026-03-27,Cartão de Crédito,Entregue,50,25,41.39
594,137,2022-04-29,Cartão de Crédito,Pago,108,30,29.71
595,1912,2023-06-14,Cartão de Crédito,Pago,175,20,25.55
596,3227,2025-07-14,Cartão de Débito,Enviado,255,20,38.14
597,1223,2021-11-14,Cartão de Crédito,Entregue,106,0,27.44
598,908,2025-11-28,Pix,Entregue,181,30,27.03
599,3355,2025-07-21,Cartão de Crédito,Entregue,226,30,16.1
600,2824,2023-09-12,Cartão de Crédito,Entregue,231,10,27.89
601,2385,2025-11-26,Boleto,Entregue,49,15,36.14
602,3329,2023-12-27,Pix,Entregue,111,10,40.81
603,66,2020-07-23,Cartão de Crédito,Enviado,231,0,38.9
604,704,2023-09-02,Pix,Pendente,236,0,12.67
605,4917,2021-11-16,Pix,Entregue,173,10,24.13
606,1672,2022-03-16,Pix,Pago,195,5,24.23
607,3982,2021-03-03,Pix,Pago,162,15,17.07
608,3584,2025-06-07,Cartão de Débito,Entregue,40,0,26.34
609,3237,2023-05-09,Cartão de Crédito,Entregue,81,30,38.38
610,1258,2025-08-15,Boleto,Pago,101,15,43.88
611,2622,2026-02-26,Cartão de Crédito,Entregue,259,5,42.87
612,2188,2023-03-27,Cartão de Crédito,Enviado,131,0,38.75
613,3070,2024-02-25,Cartão de Crédito,Entregue,255,10,30.35
614,3519,2023-02-02,Cartão de Débito,Enviado,81,30,36.88
615,3645,2024-11-14,Cartão de Crédito,Entregue,108,0,21.38
616,1723,2023-06-07,Cartão de Crédito,Entregue,188,0,20.44
617,22,2022-12-24,Pix,Entregue,129,5,19.04
618,3800,2025-03-26,Pix,Entregue,251,15,31.81
619,588,2022-12-10,Pix,Pendente,54,25,43.59
620,2807,2023-01-12,Cartão de Crédito,Entregue,157,30,20.17
621,1185,2026-01-06,Cartão de Crédito,Pago,103,15,25.98
622,3297,2020-06-30,Cartão de Crédito,Pendente,259,0,36.74
623,2474,2024-12-23,Pix,Entregue,251,25,31.44
624,4008,2022-10-02,Pix,Entregue,201,15,44.8
625,3297,2020-05-31,Cartão de Crédito,Entregue,251,0,10.88
626,323,2021-03-05,Cartão de Crédito,Entregue,171,10,29.26
627,2561,2023-07-09,Cartão de Crédito,Entregue,153,15,29.4
628,3988,2022-09-10,Pix,Entregue,107,20,9.68
629,4411,2022-05-28,Pix,Enviado,101,0,35.87
630,2539,2021-11-06,Cartão de Crédito,Entregue,172,5,19.6
631,2196,2025-10-31,Cartão de Débito,Cancelado,261,0,32.58
632,2808,2022-01-13,Pix,Enviado,17,10,34.18
633,1035,2021-06-10,Pix,Entregue,248,0,19.92
634,887,2025-06-26,Cartão de Débito,Entregue,115,15,37.97
635,2236,2024-03-26,Pix,Entregue,197,15,18.37
636,150,2023-10-16,Cartão de Débito,Entregue,251,0,33.53
637,817,2026-01-08,Cartão de Crédito,Entregue,122,20,32.82
638,4279,2022-09-25,Boleto,Pendente,182,0,14.83
639,94,2022-03-12,Cartão de Débito,Pendente,254,25,41.59
640,3959,2024-11-18,Cartão de Débito,Entregue,255,15,8.1
641,1520,2021-01-19,Cartão de Crédito,Pago,221,20,28.75
642,1326,2024-05-04,Cartão de Débito,Entregue,66,20,25.29
643,2646,2022-08-02,Cartão de Débito,Entregue,81,0,43.71
644,2755,2021-04-13,Cartão de Crédito,Entregue,56,0,35.28
645,4464,2021-08-05,Pix,Entregue,234,0,43.55
646,1152,2021-12-14,Boleto,Entregue,255,30,24.85
647,4125,2023-05-05,Cartão de Crédito,Entregue,189,15,24.6
648,2828,2021-05-15,Pix,Entregue,251,0,13.57
649,4776,2025-05-29,Pix,Enviado,231,25,11.7
650,4696,2023-05-27,Boleto,Entregue,252,15,11.45
651,4549,2023-08-06,Cartão de Crédito,Entregue,184,30,24.78
652,1839,2023-06-24,Cartão de Débito,Pendente,110,25,33.02
653,366,2022-07-21,Cartão de Débito,Enviado,182,25,20.33
654,3,2023-05-22,Cartão de Débito,Entregue,229,25,34.84
655,2822,2024-05-04,Pix,Entregue,253,25,29.99
656,862,2021-03-16,Cartão de Crédito,Entregue,260,25,21.4
657,4631,2025-02-10,Cartão de Crédito,Entregue,253,15,17.93
658,94,2024-11-12,Cartão de Crédito,Pendente,46,20,10.5
659,3628,2024-12-10,Pix,Entregue,144,5,29.07
660,700,2020-08-13,Boleto,Entregue,18,30,30.09
661,1376,2023-03-23,Cartão de Crédito,Enviado,181,0,37.15
662,3106,2020-04-02,Cartão de Débito,Pago,118,20,28.94
663,1152,2023-06-05,Pix,Entregue,255,0,9.22
664,4553,2023-10-09,Boleto,Entregue,104,0,43.59
665,2548,2021-08-09,Pix,Entregue,221,10,43.91
666,3476,2026-03-05,Cartão de Crédito,Entregue,230,0,9.56
667,763,2023-08-28,Boleto,Cancelado,240,0,27.98
668,625,2022-10-27,Cartão de Crédito,Enviado,118,0,29.32
669,941,2024-10-15,Pix,Entregue,251,0,25.43
670,1465,2025-11-28,Pix,Pendente,173,0,33.2
671,548,2024-06-19,Pix,Pago,104,0,10.06
672,4679,2025-01-06,Pix,Pago,181,20,10.05
673,4693,2024-03-05,Boleto,Entregue,224,5,22.72
674,2750,2024-12-29,Pix,Entregue,201,10,35.44
675,2990,2020-06-30,Cartão de Crédito,Cancelado,55,25,32.76
676,4682,2021-06-19,Pix,Enviado,259,15,12.67
677,3687,2020-01-16,Cartão de Débito,Enviado,65,15,26.7
678,1024,2020-11-12,Cartão de Crédito,Entregue,41,10,30.26
679,3832,2022-09-02,Pix,Entregue,231,30,42.25
680,4712,2025-04-08,Boleto,Entregue,131,25,25.76
681,1350,2024-03-21,Boleto,Enviado,101,10,16.24
682,1855,2023-01-11,Cartão de Crédito,Entregue,166,25,29.5
683,409,2023-03-21,Cartão de Crédito,Entregue,251,25,23.36
684,1134,2021-05-30,Boleto,Entregue,106,5,9.96
685,1981,2021-03-21,Cartão de Crédito,Enviado,11,20,19.5
686,2690,2024-09-20,Cartão de Débito,Entregue,238,30,17.84
687,4713,2026-01-15,Boleto,Entregue,89,15,30.81
688,2042,2020-03-22,Cartão de Débito,Entregue,111,10,25.2
689,131,2020-06-04,Cartão de Crédito,Pago,56,20,10.5
690,2662,2023-07-26,Cartão de Crédito,Entregue,190,5,12.62
691,3629,2024-01-29,Cartão de Crédito,Entregue,72,10,43.37
692,1737,2022-01-20,Pix,Entregue,117,5,20.37
693,2018,2020-03-21,Pix,Entregue,161,5,9.87
694,3758,2021-10-06,Pix,Pendente,251,20,9.78
695,233,2025-06-19,Pix,Entregue,53,25,10.0
696,1248,2023-05-10,Pix,Entregue,13,0,21.74
697,1906,2025-09-22,Cartão de Crédito,Entregue,111,0,39.25
698,2541,2022-11-06,Cartão de Crédito,Pago,170,0,20.33
699,3214,2024-11-05,Cartão de Crédito,Entregue,111,10,23.15
700,3363,2021-07-03,Cartão de Crédito,Entregue,61,15,41.0
701,7,2025-02-19,Pix,Entregue,41,15,30.46
702,3774,2020-11-12,Cartão de Crédito,Entregue,107,30,9.56
703,411,2022-06-05,Cartão de Crédito,Entregue,234,0,27.9
704,3201,2021-04-14,Cartão de Crédito,Entregue,41,30,25.51
705,4882,2020-07-06,Cartão de Crédito,Entregue,26,20,36.07
706,99,2025-05-16,Pix,Entregue,247,30,12.15
707,2882,2024-09-16,Pix,Enviado,104,0,43.5
708,4264,2024-02-29,Boleto,Entregue,252,5,23.23
709,561,2023-10-14,Pix,Entregue,129,20,9.68
710,2040,2021-01-01,Cartão de Crédito,Entregue,229,0,8.6
711,2836,2024-10-21,Pix,Entregue,108,25,25.84
712,4057,2025-05-24,Cartão de Débito,Entregue,258,10,28.26
713,472,2021-07-21,Pix,Entregue,250,0,44.88
714,299,2026-03-05,Cartão de Crédito,Entregue,65,5,27.26
715,1657,2023-03-01,Cartão de Crédito,Entregue,181,0,18.77
716,1852,2020-03-13,Pix,Entregue,180,20,19.62
717,4068,2022-03-08,Cartão de Débito,Entregue,105,15,13.74
718,2351,2020-06-08,Cartão de Crédito,Pago,47,0,14.82
719,357,2022-12-10,Cartão de Crédito,Enviado,255,30,40.65
720,3534,2020-06-26,Cartão de Débito,Entregue,58,0,26.05
721,3127,2022-03-04,Cartão de Crédito,Entregue,42,30,37.98
722,2127,2026-03-24,Cartão de Débito,Entregue,255,0,17.04
723,604,2021-03-26,Pix,Entregue,191,0,42.04
724,3721,2021-01-13,Cartão de Crédito,Pago,95,0,35.14
725,4524,2022-05-15,Pix,Entregue,110,0,15.33
726,4607,2021-02-28,Pix,Entregue,110,5,13.79
727,3690,2020-06-06,Cartão de Crédito,Entregue,223,0,37.85
728,2898,2024-05-15,Boleto,Entregue,104,15,32.47
729,224,2022-06-30,Cartão de Crédito,Entregue,190,30,24.64
730,3221,2023-03-29,Cartão de Crédito,Entregue,258,0,38.84
731,3694,2023-12-07,Cartão de Crédito,Entregue,181,25,42.24
732,297,2020-11-28,Cartão de Crédito,Entregue,255,20,37.11
733,3183,2023-03-28,Pix,Entregue,252,25,30.18
734,2019,2024-07-18,Pix,Pendente,71,25,8.15
735,1818,2025-05-22,Cartão de Crédito,Enviado,109,0,24.43
736,4701,2024-09-29,Pix,Entregue,70,0,17.92
737,4849,2024-09-28,Pix,Entregue,171,10,32.55
738,218,2022-05-14,Boleto,Pago,53,0,19.51
739,1757,2024-04-29,Cartão de Crédito,Entregue,60,25,16.71
740,1607,2023-11-30,Pix,Entregue,63,0,40.03
741,641,2022-09-15,Pix,Enviado,101,20,24.29
742,4582,2021-02-18,Pix,Entregue,171,0,40.59
743,3222,2022-02-08,Pix,Entregue,163,5,38.33
744,2685,2024-01-17,Pix,Entregue,179,10,32.47
745,4778,2021-09-10,Cartão de Débito,Entregue,101,15,8.88
746,454,2020-12-06,Cartão de Crédito,Pago,74,25,15.12
747,4213,2020-12-01,Pix,Entregue,251,30,26.94
748,3076,2020-07-28,Cartão de Débito,Entregue,127,30,39.55
749,2161,2022-12-10,Cartão de Débito,Cancelado,224,5,31.24
750,3433,2020-10-14,Pix,Cancelado,231,30,13.04
751,669,2025-11-25,Pix,Entregue,133,0,31.61
752,2145,2021-04-21,Pix,Entregue,54,15,41.78
753,123,2022-09-25,Cartão de Crédito,Entregue,258,5,32.37
754,2131,2023-08-07,Pix,Entregue,61,20,36.18
755,2035,2024-10-24,Cartão de Crédito,Entregue,127,0,10.75
756,4094,2025-05-15,Cartão de Crédito,Entregue,253,0,36.52
757,1245,2020-03-05,Cartão de Crédito,Entregue,52,0,12.3
758,185,2022-06-05,Pix,Entregue,252,0,14.48
759,1863,2025-02-08,Pix,Pago,268,25,39.55
760,1197,2022-11-09,Pix,Entregue,52,5,44.54
761,2989,2026-03-25,Pix,Entregue,109,0,28.09
762,4163,2021-08-21,Pix,Entregue,231,0,26.92
763,323,2025-04-16,Pix,Entregue,155,25,16.49
764,1224,2022-01-23,Pix,Entregue,251,0,28.37
765,569,2024-11-24,Cartão de Crédito,Entregue,151,5,31.28
766,2681,2023-12-18,Pix,Cancelado,107,0,9.2
767,2097,2021-06-11,Pix,Entregue,259,5,23.48
768,2250,2022-03-19,Pix,Entregue,212,20,36.4
769,917,2024-08-29,Cartão de Crédito,Pendente,51,20,30.65
770,2083,2024-03-11,Boleto,Entregue,102,20,22.47
771,2714,2026-03-12,Cartão de Crédito,Entregue,252,10,13.28
772,4996,2024-07-28,Cartão de Crédito,Enviado,90,5,12.52
773,4528,2020-07-15,Pix,Entregue,109,25,31.53
774,2508,2025-07-28,Pix,Pago,211,5,30.05
775,2701,2021-10-13,Cartão de Crédito,Pago,72,25,24.48
776,3647,2023-02-05,Pix,Entregue,221,15,37.69
777,4453,2024-11-03,Cartão de Débito,Pago,259,0,14.59
778,2889,2024-07-24,Cartão de Crédito,Cancelado,174,0,11.96
779,4492,2022-07-04,Pix,Entregue,252,0,24.36
780,3188,2020-01-03,Cartão de Débito,Cancelado,230,25,41.73
781,1376,2022-01-13,Pix,Entregue,251,20,10.25
782,4062,2023-02-24,Pix,Entregue,41,25,29.36
783,1805,2022-05-15,Cartão de Crédito,Entregue,224,15,40.65
784,4595,2025-09-28,Cartão de Crédito,Enviado,46,5,43.86
785,3853,2022-08-29,Cartão de Crédito,Entregue,172,10,36.93
786,2538,2023-02-09,Cartão de Crédito,Entregue,260,0,35.52
787,1903,2023-05-04,Boleto,Entregue,128,20,9.15
788,4651,2020-08-09,Cartão de Débito,Cancelado,176,15,26.73
789,4071,2023-09-13,Cartão de Crédito,Entregue,50,30,19.45
790,3628,2021-02-04,Cartão de Crédito,Entregue,79,5,19.7
791,4380,2022-06-11,Pix,Entregue,41,30,19.9
792,4816,2023-10-24,Cartão de Crédito,Entregue,255,0,16.3
793,2569,2023-09-17,Cartão de Crédito,Entregue,72,0,14.97
794,2572,2024-02-16,Boleto,Pendente,104,0,9.36
795,1594,2024-09-08,Boleto,Entregue,202,10,37.57
796,4892,2021-01-16,Cartão de Crédito,Enviado,241,0,39.18
797,847,2021-09-22,Boleto,Entregue,251,0,21.49
798,2890,2022-10-14,Pix,Entregue,160,15,29.48
799,2727,2024-10-21,Cartão de Débito,Entregue,254,10,42.15
800,1571,2020-09-09,Pix,Entregue,188,5,22.81
801,3475,2020-03-12,Pix,Entregue,187,15,43.11
802,3787,2020-04-07,Pix,Entregue,191,0,10.07
803,4909,2025-05-02,Cartão de Crédito,Enviado,149,30,32.01
804,1291,2024-03-27,Pix,Pago,116,5,8.92
805,346,2020-08-15,Pix,Entregue,141,25,24.45
806,2586,2023-03-17,Cartão de Crédito,Entregue,82,25,37.2
807,4727,2026-03-16,Cartão de Crédito,Entregue,252,30,29.44
808,108,2024-09-03,Cartão de Crédito,Pago,78,10,24.28
809,3777,2022-06-09,Pix,Entregue,174,30,17.65
810,434,2024-11-12,Cartão de Crédito,Entregue,259,0,28.19
811,1117,2025-09-30,Cartão de Crédito,Entregue,111,20,17.51
812,4227,2024-10-03,Cartão de Crédito,Entregue,253,0,37.41
813,3867,2024-02-15,Cartão de Crédito,Entregue,81,0,40.56
814,2213,2020-12-06,Pix,Entregue,68,30,33.19
815,4215,2024-06-27,Pix,Entregue,179,25,32.01
816,4489,2024-03-07,Cartão de Crédito,Entregue,136,10,23.25
817,4675,2020-01-03,Cartão de Débito,Entregue,254,15,9.04
818,2851,2023-03-29,Cartão de Débito,Entregue,231,0,9.21
819,3856,2024-02-01,Cartão de Crédito,Entregue,198,15,31.68
820,1369,2023-11-20,Cartão de Crédito,Enviado,256,10,32.75
821,2329,2021-04-07,Cartão de Crédito,Entregue,107,15,11.44
822,4981,2025-01-06,Cartão de Crédito,Entregue,41,0,38.99
823,3751,2023-05-18,Pix,Entregue,231,20,27.1
824,286,2025-10-12,Cartão de Débito,Entregue,260,0,18.48
825,2176,2023-09-16,Cartão de Crédito,Entregue,256,10,21.83
826,4843,2021-03-23,Cartão de Crédito,Entregue,251,30,21.76
827,3476,2025-09-26,Cartão de Crédito,Entregue,87,0,10.83
828,1718,2020-08-02,Cartão de Crédito,Entregue,74,30,8.31
829,4058,2021-07-03,Pix,Pago,259,30,40.18
830,4423,2023-02-21,Pix,Entregue,173,25,43.46
831,3521,2020-11-17,Cartão de Crédito,Enviado,174,15,37.62
832,4125,2025-10-24,Boleto,Entregue,154,25,20.23
833,2416,2020-10-10,Boleto,Pendente,181,0,34.72
834,4933,2024-11-16,Cartão de Crédito,Entregue,184,5,17.29
835,3457,2023-12-02,Pix,Entregue,50,30,37.72
836,1967,2020-09-11,Pix,Entregue,268,10,27.18
837,2454,2022-09-15,Cartão de Crédito,Entregue,181,25,10.49
838,3741,2023-12-13,Cartão de Débito,Entregue,49,0,15.76
839,4000,2026-01-19,Cartão de Crédito,Entregue,121,10,20.83
840,2429,2020-11-23,Cartão de Crédito,Entregue,221,30,14.51
841,4287,2026-01-22,Boleto,Entregue,46,10,22.43
842,365,2022-09-20,Cartão de Crédito,Enviado,251,30,28.55
843,3127,2025-11-12,Cartão de Débito,Pendente,42,25,28.17
844,1180,2025-12-07,Pix,Entregue,173,0,26.72
845,4399,2022-07-21,Cartão de Crédito,Enviado,62,15,25.77
846,1058,2025-01-29,Pix,Entregue,227,5,20.57
847,1031,2025-03-08,Cartão de Débito,Entregue,186,15,38.19
848,1249,2023-09-18,Cartão de Crédito,Entregue,102,5,44.3
849,4571,2026-01-10,Cartão de Débito,Entregue,31,10,22.79
