id_item,id_pedido,id_produto,quantidade,valor_unitario
1116,567,61,4,1733.08
1117,568,39,1,333.57
1118,569,86,2,259.06
1119,570,29,2,131.98
1120,570,207,4,75.17
1121,570,222,2,1997.05
1122,571,115,2,302.36
1123,571,171,1,59.18
1124,572,173,3,36.63
1125,572,251,2,5246.67
1126,573,209,4,4161.43
1127,573,217,1,3148.46
1128,573,88,2,585.43
1129,573,122,1,918.16
1130,574,123,1,83.73
1131,574,133,3,581.92
1132,575,167,1,3819.09
1133,575,34,4,31.86
1134,576,198,2,292.17
1135,577,185,3,583.36
1136,578,60,3,1089.84
1137,578,66,2,2470.75
1138,579,85,4,270.95
1139,580,65,1,168.88
1140,581,89,4,398.62
1141,581,20,3,1386.11
1142,581,22,3,231.18
1143,581,3,4,335.9
1144,582,46,1,1867.22
1145,583,211,4,1552.63
1146,583,90,4,409.19
1147,583,222,1,1975.27
1148,583,136,2,2691.42
1149,583,154,3,3018.06
1150,584,24,4,4503.92
1151,584,54,4,333.32
1152,585,285,2,370.34
1153,586,149,4,352.16
1154,587,239,3,308.82
1155,588,268,4,1360.84
1156,589,95,3,198.02
1157,589,233,3,305.19
1158,589,69,4,2529.26
1159,590,84,3,3458.63
1160,590,29,3,121.19
1161,591,285,4,417.35
1162,591,172,4,694.32
1163,592,163,1,1495.23
1164,593,118,1,2509.62
1165,594,294,3,250.65
1166,594,206,2,419.26
1167,594,145,3,338.43
1168,594,82,1,73.13
1169,594,171,1,67.94
1170,595,125,3,1399.09
1171,595,222,2,2255.22
1172,596,42,4,3461.48
1173,596,237,3,94.03
1174,597,177,1,178.73
1175,598,295,3,4542.36
1176,598,216,4,935.79
1177,599,221,3,1224.94
1178,599,266,4,1213.75
1179,599,183,1,87.54
1180,599,270,2,503.08
1181,599,153,4,325.17
1182,600,178,3,243.2
1183,600,230,1,271.14
1184,601,110,1,333.24
1185,601,158,4,482.93
1186,601,174,3,992.76
1187,602,285,4,401.5
1188,602,200,4,328.16
1189,603,272,2,1405.8
1190,604,71,2,180.5
1191,605,250,1,1143.65
1192,605,218,1,195.95
1193,606,44,4,1512.75
1194,607,77,4,249.86
1195,608,287,3,327.37
1196,609,228,4,4265.63
1197,610,164,2,212.91
1198,610,195,1,1390.35
1199,610,51,4,506.54
1200,611,39,4,327.27
1201,612,145,1,363.65
1202,612,289,1,897.86
1203,612,182,1,1236.82
1204,613,197,2,4122.52
1205,614,286,4,197.64
1206,615,197,3,4103.76
1207,616,154,2,3550.0
1208,617,93,2,215.45
1209,618,171,2,65.57
1210,618,129,3,599.44
1211,619,274,3,623.23
1212,620,9,4,3623.87
1213,620,298,3,550.0
1214,621,218,4,199.54
1215,621,130,1,1340.78
1216,622,174,2,990.53
1217,623,159,4,1394.24
1218,624,191,2,214.17
1219,624,170,3,4492.98
1220,625,51,1,539.92
1221,626,127,4,396.57
1222,626,242,2,311.84
1223,627,144,4,202.5
1224,627,289,2,853.17
1225,627,116,2,248.95
1226,628,133,2,524.73
1227,629,35,1,54.37
1228,629,54,1,318.82
1229,630,291,4,134.35
1230,630,22,1,261.44
1231,631,22,2,254.43
1232,631,251,4,5176.11
1233,631,267,2,114.29
1234,631,222,1,2192.33
1235,632,292,2,1560.36
1236,632,178,4,261.34
1237,632,298,1,542.53
1238,633,88,4,495.11
1239,634,175,4,2938.94
1240,634,41,3,3671.21
1241,634,219,3,511.06
1242,635,229,1,2227.44
1243,635,264,3,999.38
1244,635,164,4,228.25
1245,635,220,2,569.11
1246,636,14,4,1459.74
1247,637,234,1,164.46
1248,638,229,2,2400.74
1249,639,140,1,5087.7
1250,640,287,4,323.61
1251,640,1,1,1451.71
1252,641,236,1,245.78
1253,641,8,2,1207.29
1254,642,235,1,130.47
1255,643,262,4,1768.6
1256,643,53,2,79.02
1257,644,143,1,559.43
1258,645,216,1,957.07
1259,645,185,4,568.41
1260,645,71,3,204.81
1261,645,220,4,601.44
1262,646,120,1,2066.63
1263,646,96,2,1823.54
1264,646,81,3,220.79
1265,647,30,3,108.87
1266,647,101,4,199.46
1267,647,47,3,364.03
1268,647,180,2,277.84
1269,648,200,2,317.72
1270,648,297,3,297.15
1271,649,2,1,296.5
1272,649,106,1,205.98
1273,649,201,3,375.53
1274,649,78,4,67.93
1275,650,238,2,1396.84
1276,651,87,4,3586.39
1277,651,171,4,66.7
1278,651,180,1,257.62
1279,652,59,2,249.53
1280,652,295,4,4611.44
1281,653,243,4,69.0
1282,653,290,3,193.36
1283,653,228,3,3758.71
1284,654,220,1,572.54
1285,655,267,3,124.29
1286,655,184,3,236.78
1287,655,194,4,160.83
1288,656,8,3,1306.53
1289,656,228,4,3786.03
1290,657,272,1,1385.01
1291,657,178,1,270.87
1292,657,238,3,1448.85
1293,657,297,4,306.97
1294,657,9,3,4029.49
1295,658,6,4,1477.35
1296,658,296,4,982.81
1297,659,209,4,3881.65
1298,659,22,2,239.68
1299,659,247,2,1949.16
1300,659,297,4,278.97
1301,660,31,1,1040.63
1302,661,233,2,292.93
1303,662,87,2,3741.89
1304,662,10,1,245.08
1305,662,266,3,1293.99
1306,662,110,2,304.97
1307,662,59,4,225.26
1308,663,102,3,199.78
1309,664,115,1,305.1
1310,664,69,3,2362.42
1311,665,300,1,328.83
1312,666,211,2,1322.26
1313,666,4,2,60.84
1314,666,279,4,1041.27
1315,667,175,4,2500.38
1316,667,22,4,225.57
1317,668,61,4,1663.42
1318,669,159,1,1402.91
1319,670,297,1,279.73
1320,670,6,4,1359.61
1321,670,28,3,37.64
1322,671,279,4,1128.73
1323,671,201,4,368.55
1324,671,56,1,2876.83
1325,671,89,3,383.09
1326,672,285,3,382.57
1327,672,256,2,1397.61
1328,673,135,1,1378.9
1329,673,166,1,120.12
1330,674,265,1,72.46
1331,674,204,4,1165.29
1332,675,4,2,54.77
1333,676,98,2,3099.84
1334,677,238,1,1286.09
1335,677,81,3,236.95
1336,678,245,4,987.39
1337,678,287,4,299.52
1338,678,217,1,3678.0
1339,678,224,3,472.77
1340,678,31,3,1073.38
1341,679,173,1,37.23
1342,680,263,3,84.37
1343,680,127,3,358.2
1344,680,181,3,66.66
1345,680,66,4,2263.65
1346,681,228,1,4343.82
1347,681,270,1,577.94
1348,682,13,1,5038.54
1349,683,173,2,39.04
1350,684,272,3,1428.41
1351,684,277,1,755.89
1352,684,211,3,1316.46
1353,685,125,4,1460.98
1354,686,262,2,1621.57
1355,686,53,3,84.16
1356,686,62,3,139.34
1357,686,236,3,229.2
1358,687,88,4,571.26
1359,687,99,1,4631.28
1360,688,100,4,1804.11
1361,688,293,1,340.89
1362,688,51,2,534.27
1363,689,299,3,1959.5
1364,689,169,4,798.47
1365,689,122,2,979.89
1366,690,149,2,339.88
1367,690,117,1,273.16
1368,691,117,4,265.47
1369,691,139,3,1020.47
1370,692,183,1,99.77
1371,693,90,4,379.25
1372,693,272,2,1225.48
1373,693,203,4,3250.8
1374,693,210,1,310.25
1375,693,155,3,3869.04
1376,694,123,2,83.34
1377,695,187,3,79.89
1378,695,281,1,1217.1
1379,696,96,1,1797.38
1380,697,66,3,2437.08
1381,697,145,3,367.11
1382,697,20,2,1403.71
1383,698,95,3,178.59
1384,698,160,1,114.05
1385,699,276,4,2620.31
1386,700,273,2,1035.61
1387,700,84,1,3765.8
1388,701,147,3,584.19
1389,701,273,4,1095.76
1390,702,116,1,216.9
1391,702,4,1,61.16
1392,702,238,4,1389.4
1393,703,12,3,1073.61
1394,704,126,3,1138.32
1395,704,278,3,385.19
1396,705,72,2,2358.13
1397,705,102,2,211.14
1398,706,267,3,115.64
1399,706,216,2,930.74
1400,707,196,4,2946.53
1401,708,64,3,1581.8
1402,708,134,3,241.87
1403,708,291,4,132.65
1404,708,87,4,3575.31
1405,709,152,3,2245.72
1406,709,117,2,286.84
1407,710,186,3,1055.28
1408,711,247,2,1666.56
1409,712,81,1,234.22
1410,712,259,2,204.14
1411,713,28,1,34.6
1412,714,218,3,200.17
1413,714,91,4,3754.47
1414,715,124,3,1117.3
1415,716,189,4,493.98
1416,717,257,4,67.11
1417,717,142,2,842.26
1418,717,41,1,3432.57
1419,718,172,3,718.82
1420,719,92,1,196.56
1421,720,92,3,199.49
1422,720,70,1,1681.47
1423,721,82,3,73.79
1424,721,10,2,225.87
1425,721,91,2,4220.1
1426,722,228,4,3726.55
1427,722,279,3,1042.96
1428,723,132,2,927.18
1429,723,153,4,303.87
1430,723,162,1,204.27
1431,724,216,4,1024.29
1432,724,98,2,3053.85
1433,724,282,4,2756.19
1434,725,177,1,156.67
1435,726,192,4,4473.69
1436,726,138,1,151.03
1437,727,287,4,286.88
1438,727,233,4,309.84
1439,727,90,1,356.51
1440,727,285,1,380.2
1441,728,262,3,1818.58
1442,728,130,4,1359.51
1443,729,231,2,247.37
1444,729,198,1,316.27
1445,730,130,2,1281.72
1446,731,211,1,1468.58
1447,732,106,2,214.93
1448,733,249,4,1028.1
1449,733,58,3,97.12
1450,733,167,1,3502.25
1451,734,34,4,35.95
1452,735,3,1,316.74
1453,736,282,3,2714.07
1454,737,80,3,68.81
1455,737,283,2,2191.66
1456,737,281,1,1269.79
1457,738,299,2,1993.63
1458,738,143,4,653.95
1459,739,18,2,261.31
1460,739,291,3,143.1
1461,739,281,2,1217.01
1462,739,59,4,243.69
1463,739,185,2,590.21
1464,740,292,4,1463.91
1465,740,60,1,1022.52
1466,741,117,1,253.88
1467,742,164,2,203.73
1468,743,110,4,284.46
1469,743,195,3,1387.4
1470,744,199,1,132.72
1471,744,63,4,3802.63
1472,745,210,4,331.49
1473,745,66,1,2051.23
1474,745,95,1,194.24
1475,745,36,1,128.55
1476,746,21,3,2499.83
1477,747,140,2,4661.03
1478,747,218,3,212.01
1479,748,175,2,2776.4
1480,748,155,2,3772.29
1481,749,105,3,3857.15
1482,750,287,4,293.94
1483,751,13,2,5237.07
1484,751,293,2,306.27
1485,752,149,1,319.69
1486,752,221,4,1191.15
1487,753,260,2,170.06
1488,753,278,2,381.85
1489,753,31,4,1125.07
1490,753,120,1,2081.43
1491,753,149,2,322.77
1492,754,186,3,1103.72
1493,755,238,2,1253.46
1494,755,40,4,145.08
1495,755,263,1,84.78
1496,756,32,2,46.53
1497,756,156,4,64.48
1498,756,233,1,287.97
1499,756,186,3,1065.32
1500,757,291,4,133.09
1501,758,152,4,2096.9
1502,759,275,3,687.54
1503,760,141,4,257.56
1504,760,137,4,4218.21
1505,760,207,3,78.68
1506,760,123,4,92.59
1507,760,270,1,505.52
1508,761,166,2,101.48
1509,762,10,2,265.12
1510,763,134,3,251.34
1511,763,273,3,1084.82
1512,764,247,4,1722.35
1513,765,234,2,177.02
1514,766,281,3,1322.98
1515,767,119,2,2319.61
1516,767,110,3,285.89
1517,767,108,2,827.62
1518,767,178,2,274.1
1519,767,55,2,1440.32
1520,768,293,1,350.34
1521,769,117,4,272.75
1522,769,130,3,1173.14
1523,769,52,2,2295.28
1524,770,251,1,4388.72
1525,770,143,3,571.64
1526,771,15,2,4508.66
1527,771,114,2,112.72
1528,771,230,1,253.06
1529,771,235,3,141.57
1530,772,177,3,165.56
1531,772,136,2,3001.15
1532,772,258,2,297.91
1533,773,170,3,4831.66
1534,774,201,1,350.76
1535,775,18,2,234.53
1536,775,65,2,145.79
1537,776,126,1,1291.66
1538,776,20,4,1239.57
1539,777,131,2,105.76
1540,777,183,3,101.02
1541,777,160,3,109.12
1542,777,181,3,63.38
1543,777,156,2,53.98
1544,778,33,4,296.86
1545,779,15,1,4123.97
1546,780,206,1,413.68
1547,781,171,2,59.42
1548,781,183,4,95.86
1549,781,248,1,3753.16
1550,781,234,2,155.68
1551,782,97,2,1744.82
1552,782,249,3,1012.71
1553,782,176,1,4924.7
1554,783,29,3,134.84
1555,784,14,2,1325.26
1556,784,34,1,33.94
1557,785,59,3,250.78
1558,786,207,3,76.94
1559,787,54,3,296.7
1560,787,42,2,3517.41
1561,787,146,3,629.7
1562,788,199,2,137.74
1563,789,274,3,700.85
1564,789,262,4,1835.92
1565,789,197,2,3632.02
1566,790,226,1,978.52
1567,791,268,2,1479.23
1568,792,86,2,270.94
1569,792,80,4,67.98
1570,792,107,2,39.62
1571,793,103,2,1175.21
1572,793,255,4,1809.28
1573,793,39,4,336.87
1574,793,260,3,173.21
1575,793,289,2,916.0
1576,794,233,4,292.88
1577,795,75,1,39.82
1578,795,148,1,5039.57
1579,795,151,2,1181.89
1580,796,29,4,134.86
1581,797,208,4,1143.47
1582,798,263,4,82.88
1583,799,67,2,247.35
1584,800,148,2,5435.69
1585,801,290,4,162.03
1586,801,109,1,1978.84
1587,802,270,2,521.93
1588,802,259,1,212.48
1589,803,182,2,1269.78
1590,803,292,1,1518.15
1591,804,237,2,104.43
1592,805,155,4,4354.45
1593,806,117,2,238.06
1594,806,256,2,1382.47
1595,806,48,1,576.31
1596,806,87,2,3555.04
1597,807,180,3,263.06
1598,808,288,3,343.16
1599,808,227,3,2263.09
1600,809,182,3,1226.96
1601,809,35,4,56.61
1602,810,221,1,1278.3
1603,811,180,1,255.18
1604,811,37,4,50.23
1605,812,229,4,2164.09
1606,813,13,3,4554.05
1607,813,168,3,50.48
1608,813,71,3,194.28
1609,814,115,4,288.86
1610,814,246,1,46.63
1611,815,160,1,105.11
1612,815,213,3,1486.94
1613,815,31,2,1002.05
1614,816,55,3,1466.38
1615,816,24,1,4373.24
1616,817,245,3,928.93
1617,818,220,2,581.48
1618,819,137,4,4375.08
1619,819,134,4,250.65
1620,819,240,3,1998.61
1621,820,211,3,1298.07
1622,821,192,2,3944.62
1623,821,149,2,349.27
1624,821,201,4,405.0
1625,821,206,4,403.17
1626,822,40,4,160.62
1627,823,224,3,444.26
1628,824,76,3,891.21
1629,825,170,2,5047.27
1630,826,74,1,991.01
1631,826,81,3,214.89
1632,827,237,4,88.98
1633,828,183,2,86.0
1634,828,64,4,1542.05
1635,828,180,3,269.65
1636,829,244,1,85.75
1637,829,69,2,2663.6
1638,829,72,3,2401.76
1639,829,248,3,4141.41
1640,830,165,3,85.13
1641,830,200,2,317.29
1642,831,57,2,4157.6
1643,831,97,4,1798.61
1644,832,201,3,411.67
1645,833,186,2,1031.5
1646,833,233,1,319.99
1647,834,186,1,967.49
1648,834,113,3,184.37
1649,834,288,3,334.97
1650,834,194,4,153.96
1651,835,48,2,549.0
1652,836,221,2,1110.91
1653,836,12,1,938.29
1654,836,260,2,159.17
1655,837,73,2,1248.41
1656,838,176,4,4590.01
1657,838,54,2,315.95
1658,839,124,3,1094.41
1659,839,222,4,2069.01
1660,839,103,4,1189.58
1661,840,250,2,1167.46
1662,841,97,3,1642.6
1663,841,28,2,37.96
1664,841,44,3,1527.81
1665,841,235,1,128.53
1666,842,211,1,1498.95
1667,842,252,2,114.94
1668,842,17,2,329.83
1669,842,260,2,172.61
1670,843,38,3,1646.52
1671,844,45,4,362.34
1672,844,290,3,173.77
1673,844,287,1,340.29
1674,844,224,1,428.41
1675,845,251,4,4527.1
1676,846,300,4,311.57
1677,847,99,1,4064.71
1678,847,240,2,1982.58
1679,847,48,1,555.55
1680,848,126,4,1277.4
1681,848,152,3,1943.21
1682,848,72,4,2404.75
1683,849,114,2,118.17
1684,849,258,3,281.72
1685,850,274,2,705.51
1686,851,89,4,442.14
1687,851,102,2,217.59
1688,852,111,1,161.48
1689,852,65,3,149.73
1690,853,212,4,269.16
1691,854,19,1,1302.37
1692,854,187,1,84.75
1693,855,242,4,285.88
1694,855,226,4,895.98
1695,856,138,3,160.51
1696,856,152,3,2311.23
1697,857,256,3,1597.86
1698,858,249,3,905.02
1699,858,59,1,254.18
1700,859,122,1,880.35
1701,859,54,3,311.81
1702,860,33,3,268.4
1703,861,78,1,66.4
1704,862,248,1,4114.68
1705,862,43,1,94.09
1706,863,89,1,427.07
1707,863,257,3,79.92
1708,864,260,1,175.42
1709,865,153,2,317.89
1710,865,289,4,912.76
1711,866,5,1,132.3
1712,867,134,1,241.48
1713,868,83,1,3207.91
1714,868,75,1,39.1
1715,869,12,4,1090.17
1716,870,176,2,4723.08
1717,871,209,1,3960.94
1718,871,176,2,4805.83
1719,871,268,1,1586.1
1720,872,119,4,2640.79
1721,872,194,3,137.49
1722,872,142,4,901.67
1723,872,6,2,1358.84
1724,873,47,4,407.49
1725,874,296,4,1187.19
1726,874,161,1,200.8
1727,874,75,4,40.53
1728,874,14,2,1327.96
1729,875,281,2,1399.01
1730,875,268,2,1421.79
1731,876,80,1,67.4
1732,876,291,1,137.56
1733,877,32,4,42.24
1734,877,117,2,267.33
1735,878,187,3,84.23
1736,878,273,2,1115.16
1737,878,285,3,418.52
1738,879,219,3,500.12
1739,879,11,2,3944.31
1740,879,267,2,115.2
1741,879,122,2,925.92
1742,879,171,4,58.46
1743,880,102,3,206.49
1744,880,94,3,283.98
1745,881,208,3,1218.72
1746,881,226,4,976.33
1747,882,101,4,193.93
1748,883,188,4,203.05
1749,884,235,3,129.88
1750,885,257,2,73.66
1751,885,184,1,245.08
1752,885,285,1,375.07
1753,885,38,3,1803.13
1754,886,94,1,302.88
1755,887,153,4,364.6
1756,888,256,3,1533.29
1757,888,215,1,1455.47
1758,889,246,3,42.52
1759,889,143,1,545.32
1760,889,151,4,1154.96
1761,889,30,3,108.97
1762,890,292,4,1353.63
1763,891,44,3,1578.45
1764,892,163,3,1455.06
1765,892,217,2,3329.76
1766,893,200,3,332.9
1767,893,170,3,4791.96
1768,894,91,3,4307.86
1769,895,206,1,355.78
1770,895,266,3,1289.45
1771,896,235,3,134.68
1772,896,248,1,4214.37
1773,896,210,3,282.46
1774,897,155,2,4267.93
1775,898,263,3,85.8
1776,899,68,4,37.86
1777,899,208,3,1033.93
1778,899,33,1,269.72
1779,900,138,1,171.7
1780,900,282,2,2560.33
1781,901,232,3,482.01
1782,901,139,2,1003.9
1783,901,214,4,2153.48
1784,902,143,1,555.73
1785,903,82,4,80.32
1786,903,17,2,306.89
1787,904,158,2,536.93
1788,905,41,4,3722.14
1789,905,96,1,1951.11
1790,905,195,4,1456.32
1791,906,155,2,3936.74
1792,906,166,3,114.06
1793,906,15,4,4487.08
1794,906,276,3,2858.78
1795,907,5,4,116.24
1796,908,110,3,314.88
1797,908,4,3,50.85
1798,908,52,1,2010.72
1799,908,35,3,59.99
1800,908,146,2,526.52
1801,909,13,3,4591.69
1802,909,203,3,3262.19
1803,909,79,2,944.57
1804,909,22,1,263.76
1805,910,4,2,53.88
1806,911,38,2,1721.46
1807,911,150,4,144.21
1808,911,148,2,4683.49
1809,912,60,2,1066.46
1810,913,177,4,180.92
1811,914,18,3,224.76
1812,914,146,2,621.86
1813,915,12,1,937.59
1814,915,226,4,1056.71
1815,916,295,1,4363.53
1816,916,296,4,1099.35
1817,917,86,2,229.33
1818,917,75,4,39.06
1819,917,217,2,3322.34
1820,918,183,4,92.93
1821,918,221,3,1235.13
1822,918,24,3,5039.44
1823,918,50,2,536.49
1824,918,240,2,1925.23
1825,919,82,1,79.79
1826,919,91,1,3773.16
1827,920,295,1,4056.92
1828,920,215,1,1309.4
1829,921,282,4,2579.01
1830,921,285,3,425.4
1831,922,292,3,1357.25
1832,923,9,3,3617.64
1833,923,239,4,318.2
1834,924,11,4,3633.46
1835,924,38,3,1650.82
1836,924,73,4,1189.42
1837,925,252,2,119.11
1838,925,167,4,3328.91
1839,925,113,2,167.43
1840,925,218,4,211.64
1841,926,286,2,211.15
1842,926,252,1,120.23
1843,927,192,1,4368.72
1844,928,39,2,328.74
1845,928,69,3,2491.0
1846,929,71,4,180.02
1847,929,206,3,395.24
1848,930,44,3,1467.9
1849,930,78,4,66.49
1850,930,280,2,698.45
1851,930,45,1,375.45
1852,930,131,3,100.61
1853,931,124,3,1143.86
1854,931,179,4,26.48
1855,932,183,3,94.72
1856,932,124,1,1068.54
1857,932,30,3,92.72
1858,933,107,2,38.07
1859,933,239,2,322.94
1860,934,178,4,240.3
1861,934,75,2,37.84
1862,935,65,3,161.85
1863,936,24,4,4417.68
1864,936,162,2,208.39
1865,936,62,3,127.96
1866,936,83,2,3344.77
1867,937,211,1,1286.46
1868,937,214,3,1819.71
1869,937,267,2,110.21
1870,937,287,3,288.81
1871,938,55,1,1250.2
1872,938,53,3,87.04
1873,938,153,4,316.45
1874,939,251,1,5291.99
1875,939,140,1,5013.43
1876,939,230,1,254.42
1877,940,203,1,3036.71
1878,941,115,4,289.18
1879,941,282,1,2886.89
1880,942,133,3,511.64
1881,942,15,1,4584.57
1882,942,251,1,4507.94
1883,942,172,2,674.26
1884,943,290,3,159.82
1885,943,66,1,2455.24
1886,943,258,2,287.37
1887,943,41,1,4030.16
1888,944,286,1,189.2
1889,945,31,3,1154.37
1890,945,111,4,151.48
1891,946,50,2,572.5
1892,947,271,2,615.13
1893,947,204,2,1220.68
1894,948,239,4,345.49
1895,948,154,4,3491.01
1896,948,158,1,536.13
1897,948,77,3,249.31
1898,949,27,3,1742.7
1899,950,6,4,1512.38
1900,950,192,3,3777.95
1901,951,15,3,4789.94
1902,952,129,3,641.31
1903,952,220,1,566.38
1904,953,34,4,35.67
1905,953,241,2,703.9
1906,953,282,2,2905.12
1907,954,1,3,1411.82
1908,955,161,2,201.24
1909,955,268,4,1395.06
1910,955,111,4,171.58
1911,955,85,1,272.89
1912,956,199,3,134.84
1913,956,229,4,2385.09
1914,957,61,3,1571.8
1915,957,224,1,471.21
1916,957,230,4,283.95
1917,958,138,4,167.41
1918,959,127,1,370.73
1919,959,174,1,1017.03
1920,960,166,3,109.08
1921,961,168,1,48.01
1922,962,10,3,270.59
1923,962,13,1,4699.02
1924,962,38,1,1864.81
1925,963,183,2,96.02
1926,963,96,3,1763.83
1927,964,196,1,2887.98
1928,964,287,1,340.51
1929,964,95,4,170.97
1930,964,14,3,1357.72
1931,965,160,4,104.7
1932,966,77,4,292.95
1933,967,91,2,4024.43
1934,967,236,3,223.42
1935,967,250,2,1024.49
1936,967,182,3,1180.5
1937,968,209,4,4353.27
1938,969,213,2,1486.1
1939,969,216,4,903.58
1940,969,218,1,212.75
1941,970,210,1,301.02
1942,971,229,3,2405.43
1943,972,10,2,228.58
1944,972,85,4,271.45
1945,972,130,1,1348.56
1946,972,94,3,267.54
1947,973,61,1,1814.42
1948,974,99,4,4330.55
1949,974,93,1,236.64
1950,974,1,4,1416.45
1951,975,71,2,188.37
1952,975,272,4,1423.16
1953,975,203,1,3262.27
1954,975,14,2,1372.79
1955,975,294,2,223.69
1956,976,83,3,3347.85
1957,977,296,2,1062.79
1958,977,107,4,42.82
1959,978,229,2,2049.7
1960,978,220,2,600.48
1961,978,109,2,1854.15
1962,978,6,2,1498.87
1963,978,235,4,142.82
1964,979,29,2,121.02
1965,980,97,4,1721.75
1966,981,134,2,262.61
1967,981,14,3,1478.75
1968,981,45,1,330.22
1969,981,23,3,190.24
1970,982,266,1,1248.67
1971,982,284,1,309.35
1972,983,109,3,2035.44
1973,983,93,3,206.89
1974,983,171,2,62.25
1975,983,291,2,147.4
1976,984,81,4,217.77
1977,984,46,3,2038.84
1978,985,16,1,1958.14
1979,986,18,4,220.81
1980,986,63,1,3519.72
1981,987,87,4,3952.66
1982,987,17,4,311.6
1983,987,292,1,1379.36
1984,988,220,3,604.81
1985,988,124,1,1050.37
1986,988,45,1,346.7
1987,988,14,4,1375.64
1988,989,237,4,88.98
1989,989,30,2,107.04
1990,989,137,4,4247.96
1991,989,252,3,115.29
1992,989,100,2,1704.15
1993,990,273,3,1045.5
1994,990,126,4,1269.67
1995,991,211,4,1332.68
1996,991,21,2,2391.12
1997,992,195,4,1412.05
1998,992,257,1,79.96
1999,992,123,3,89.33
2000,993,157,2,3021.68
2001,993,31,4,1012.41
2002,993,294,4,218.11
2003,993,186,4,986.35
2004,994,16,3,1877.6
2005,994,187,4,80.22
2006,994,160,4,103.29
2007,995,214,3,2111.38
2008,995,152,1,2201.77
2009,996,229,4,2136.07
2010,997,5,4,126.07
2011,997,270,3,519.37
2012,997,82,2,72.19
2013,997,66,3,2446.78
2014,998,190,3,323.1
2015,998,83,1,3183.32
2016,999,94,3,302.16
2017,999,200,3,318.87
2018,999,266,2,1232.05
2019,1000,276,4,2703.19
2020,1000,167,4,3781.79
2021,1001,56,2,2878.27
2022,1002,188,1,194.22
2023,1002,200,3,319.67
2024,1003,177,1,167.41
2025,1003,75,3,35.93
2026,1003,106,3,217.17
2027,1003,63,3,3703.29
2028,1003,184,4,224.51
2029,1004,257,4,66.72
2030,1005,204,2,1318.55
2031,1006,188,3,204.64
2032,1007,225,1,2165.02
2033,1007,265,1,74.41
2034,1008,215,3,1321.5
2035,1008,111,3,157.59
2036,1009,205,3,2544.88
2037,1010,282,2,2971.02
2038,1010,100,4,1983.29
2039,1010,54,3,296.46
2040,1011,65,1,160.69
2041,1011,246,3,51.56
2042,1011,197,2,3605.85
2043,1011,97,2,1922.29
2044,1011,122,1,910.03
2045,1012,264,2,1162.43
2046,1013,209,2,4521.81
2047,1013,235,3,142.41
2048,1014,87,1,3831.65
2049,1015,210,3,272.23
2050,1015,12,3,937.62
2051,1016,65,3,159.97
2052,1016,88,1,570.64
2053,1016,21,1,2316.36
2054,1016,185,1,588.08
2055,1017,231,4,280.62
2056,1017,123,2,82.37
2057,1018,264,2,1147.45
2058,1018,37,2,54.2
2059,1018,225,3,2322.39
2060,1019,135,1,1353.79
2061,1019,230,3,265.2
2062,1020,161,4,179.94
2063,1021,118,1,2667.25
2064,1021,205,2,2527.38
2065,1021,185,3,533.47
2066,1022,241,2,711.51
2067,1023,65,3,157.38
2068,1023,236,4,252.0
2069,1023,272,4,1256.82
2070,1024,198,2,302.58
2071,1025,155,3,4181.07
2072,1026,139,3,1119.7
2073,1026,103,4,1138.14
2074,1027,273,1,1048.44
2075,1028,195,3,1428.9
2076,1028,137,1,4712.78
2077,1028,160,2,100.99
2078,1029,102,3,226.42
2079,1029,52,3,2323.34
2080,1030,50,4,554.98
2081,1030,67,4,243.71
2082,1030,128,1,472.78
2083,1030,169,3,839.22
2084,1031,201,3,396.15
2085,1032,95,1,194.05
2086,1032,53,2,88.44
2087,1033,108,1,833.24
2088,1033,290,3,186.17
2089,1034,33,1,276.4
2090,1035,4,2,56.95
2091,1036,233,4,309.42
2092,1037,216,3,940.96
2093,1037,57,1,3956.44
2094,1038,49,4,1407.69
2095,1039,114,4,116.2
2096,1039,150,3,134.94
2097,1040,265,3,67.2
2098,1040,13,3,4747.42
2099,1041,91,1,4258.04
2100,1041,10,4,238.55
2101,1041,153,4,329.76
2102,1042,159,2,1393.04
2103,1042,38,2,1674.67
2104,1042,50,4,494.99
2105,1043,245,1,960.73
2106,1043,161,4,183.78
2107,1044,81,3,226.5
2108,1045,201,1,348.25
2109,1045,27,3,1597.81
2110,1046,17,2,284.03
2111,1047,260,1,154.1
2112,1048,220,1,575.98
2113,1049,240,3,1705.55
